date,platform,product_id,duration,billing_cycle,purchases
2019-07-25,iOS,1month_trial_old,1,6,3
2019-07-25,iOS,1month_trial_old,1,7,19
2019-07-25,iOS,1month_trial_old,1,8,43
2019-07-25,iOS,1month_trial_old,1,9,24
2019-07-25,iOS,1month_trial_old,1,10,24
2019-07-25,iOS,1month_trial_old,1,11,15
2019-07-25,iOS,1month_trial_old,1,12,12
2019-07-25,iOS,1month_trial_old,1,13,6
2019-07-25,iOS,1month_trial_old,1,14,9
2019-07-25,iOS,1month_trial_old,1,15,2
2019-07-25,iOS,1month_trial_old,1,18,3
2019-07-26,iOS,1month_trial_old,1,1,2
2019-07-26,iOS,1month_trial_old,1,3,3
2019-07-26,iOS,1month_trial_old,1,4,4
2019-07-26,iOS,1month_trial_old,1,5,5
2019-07-26,iOS,1month_trial_old,1,6,3
2019-07-26,iOS,1month_trial_old,1,7,17
2019-07-26,iOS,1month_trial_old,1,8,39
2019-07-26,iOS,1month_trial_old,1,9,16
2019-07-26,iOS,1month_trial_old,1,10,16
2019-07-26,iOS,1month_trial_old,1,11,18
2019-07-26,iOS,1month_trial_old,1,12,5
2019-07-26,iOS,1month_trial_old,1,13,9
2019-07-26,iOS,1month_trial_old,1,14,5
2019-07-27,iOS,1month_trial_old,1,1,5
2019-07-27,iOS,1month_trial_old,1,3,2
2019-07-27,iOS,1month_trial_old,1,4,1
2019-07-27,iOS,1month_trial_old,1,5,1
2019-07-27,iOS,1month_trial_old,1,6,3
2019-07-27,iOS,1month_trial_old,1,7,8
2019-07-27,iOS,1month_trial_old,1,8,32
2019-07-27,iOS,1month_trial_old,1,9,34
2019-07-27,iOS,1month_trial_old,1,10,34
2019-07-27,iOS,1month_trial_old,1,11,15
2019-07-27,iOS,1month_trial_old,1,12,6
2019-07-27,iOS,1month_trial_old,1,13,5
2019-07-27,iOS,1month_trial_old,1,14,10
2019-07-27,iOS,1month_trial_old,1,16,2
2019-07-27,iOS,1month_trial_old,1,18,2
2019-07-28,iOS,1month_trial_old,1,1,2
2019-07-28,iOS,1month_trial_old,1,3,3
2019-07-28,iOS,1month_trial_old,1,4,2
2019-07-28,iOS,1month_trial_old,1,5,1
2019-07-28,iOS,1month_trial_old,1,6,5
2019-07-28,iOS,1month_trial_old,1,7,19
2019-07-28,iOS,1month_trial_old,1,8,139
2019-07-28,iOS,1month_trial_old,1,9,86
2019-07-28,iOS,1month_trial_old,1,10,90
2019-07-28,iOS,1month_trial_old,1,11,22
2019-07-28,iOS,1month_trial_old,1,12,18
2019-07-28,iOS,1month_trial_old,1,13,30
2019-07-28,iOS,1month_trial_old,1,14,17
2019-07-28,iOS,1month_trial_old,1,15,1
2019-07-28,iOS,1month_trial_old,1,16,1
2019-07-28,iOS,1month_trial_old,1,18,1
2019-07-29,iOS,1month_trial_old,1,1,2
2019-07-29,iOS,1month_trial_old,1,2,2
2019-07-29,iOS,1month_trial_old,1,3,1
2019-07-29,iOS,1month_trial_old,1,5,5
2019-07-29,iOS,1month_trial_old,1,7,6
2019-07-29,iOS,1month_trial_old,1,8,66
2019-07-29,iOS,1month_trial_old,1,9,32
2019-07-29,iOS,1month_trial_old,1,10,34
2019-07-29,iOS,1month_trial_old,1,11,18
2019-07-29,iOS,1month_trial_old,1,12,10
2019-07-29,iOS,1month_trial_old,1,13,7
2019-07-29,iOS,1month_trial_old,1,14,6
2019-07-29,iOS,1month_trial_old,1,16,2
2019-07-30,iOS,1month_trial_old,1,1,2
2019-07-30,iOS,1month_trial_old,1,2,1
2019-07-30,iOS,1month_trial_old,1,3,4
2019-07-30,iOS,1month_trial_old,1,4,1
2019-07-30,iOS,1month_trial_old,1,5,4
2019-07-30,iOS,1month_trial_old,1,6,1
2019-07-30,iOS,1month_trial_old,1,7,5
2019-07-30,iOS,1month_trial_old,1,8,7
2019-07-30,iOS,1month_trial_old,1,9,5
2019-07-30,iOS,1month_trial_old,1,10,7
2019-07-30,iOS,1month_trial_old,1,11,4
2019-07-30,iOS,1month_trial_old,1,12,1
2019-07-30,iOS,1month_trial_old,1,13,1
2019-07-30,iOS,1month_trial_old,1,18,1
2019-07-31,iOS,1month_trial_old,1,1,1
2019-07-31,iOS,1month_trial_old,1,2,2
2019-07-31,iOS,1month_trial_old,1,3,3
2019-07-31,iOS,1month_trial_old,1,4,1
2019-07-31,iOS,1month_trial_old,1,5,1
2019-07-31,iOS,1month_trial_old,1,7,4
2019-07-31,iOS,1month_trial_old,1,8,7
2019-07-31,iOS,1month_trial_old,1,9,9
2019-07-31,iOS,1month_trial_old,1,10,4
2019-07-31,iOS,1month_trial_old,1,11,3
2019-07-31,iOS,1month_trial_old,1,12,1
2019-07-31,iOS,1month_trial_old,1,13,4
2019-08-01,iOS,1month_trial_old,1,1,1
2019-08-01,iOS,1month_trial_old,1,2,3
2019-08-01,iOS,1month_trial_old,1,3,1
2019-08-01,iOS,1month_trial_old,1,4,1
2019-08-01,iOS,1month_trial_old,1,5,2
2019-08-01,iOS,1month_trial_old,1,6,2
2019-08-01,iOS,1month_trial_old,1,7,6
2019-08-01,iOS,1month_trial_old,1,8,59
2019-08-01,iOS,1month_trial_old,1,9,21
2019-08-01,iOS,1month_trial_old,1,10,30
2019-08-01,iOS,1month_trial_old,1,11,10
2019-08-01,iOS,1month_trial_old,1,12,8
2019-08-01,iOS,1month_trial_old,1,13,6
2019-08-01,iOS,1month_trial_old,1,14,5
2019-08-01,iOS,1month_trial_old,1,15,1
2019-08-01,iOS,1month_trial_old,1,16,1
2019-08-01,iOS,1month_trial_old,1,18,3
2019-08-02,iOS,1month_trial_old,1,1,5
2019-08-02,iOS,1month_trial_old,1,2,1
2019-08-02,iOS,1month_trial_old,1,3,5
2019-08-02,iOS,1month_trial_old,1,6,2
2019-08-02,iOS,1month_trial_old,1,7,7
2019-08-02,iOS,1month_trial_old,1,8,55
2019-08-02,iOS,1month_trial_old,1,9,35
2019-08-02,iOS,1month_trial_old,1,10,32
2019-08-02,iOS,1month_trial_old,1,11,16
2019-08-02,iOS,1month_trial_old,1,12,8
2019-08-02,iOS,1month_trial_old,1,13,8
2019-08-02,iOS,1month_trial_old,1,14,5
2019-08-02,iOS,1month_trial_old,1,15,1
2019-08-02,iOS,1month_trial_old,1,18,2
2019-08-03,iOS,1month_trial_old,1,1,3
2019-08-03,iOS,1month_trial_old,1,3,1
2019-08-03,iOS,1month_trial_old,1,4,2
2019-08-03,iOS,1month_trial_old,1,5,1
2019-08-03,iOS,1month_trial_old,1,6,4
2019-08-03,iOS,1month_trial_old,1,7,3
2019-08-03,iOS,1month_trial_old,1,8,52
2019-08-03,iOS,1month_trial_old,1,9,42
2019-08-03,iOS,1month_trial_old,1,10,35
2019-08-03,iOS,1month_trial_old,1,11,24
2019-08-03,iOS,1month_trial_old,1,12,5
2019-08-03,iOS,1month_trial_old,1,13,10
2019-08-03,iOS,1month_trial_old,1,14,5
2019-08-03,iOS,1month_trial_old,1,18,3
2019-08-04,iOS,1month_trial_old,1,1,1
2019-08-04,iOS,1month_trial_old,1,3,3
2019-08-04,iOS,1month_trial_old,1,4,2
2019-08-04,iOS,1month_trial_old,1,5,3
2019-08-04,iOS,1month_trial_old,1,6,5
2019-08-04,iOS,1month_trial_old,1,7,6
2019-08-04,iOS,1month_trial_old,1,8,37
2019-08-04,iOS,1month_trial_old,1,9,35
2019-08-04,iOS,1month_trial_old,1,10,40
2019-08-04,iOS,1month_trial_old,1,11,38
2019-08-04,iOS,1month_trial_old,1,12,11
2019-08-04,iOS,1month_trial_old,1,13,9
2019-08-04,iOS,1month_trial_old,1,14,12
2019-08-04,iOS,1month_trial_old,1,15,2
2019-08-04,iOS,1month_trial_old,1,16,1
2019-08-04,iOS,1month_trial_old,1,18,2
2019-08-05,iOS,1month_trial_old,1,1,4
2019-08-05,iOS,1month_trial_old,1,3,3
2019-08-05,iOS,1month_trial_old,1,4,1
2019-08-05,iOS,1month_trial_old,1,5,2
2019-08-05,iOS,1month_trial_old,1,6,4
2019-08-05,iOS,1month_trial_old,1,7,2
2019-08-05,iOS,1month_trial_old,1,8,52
2019-08-05,iOS,1month_trial_old,1,9,31
2019-08-05,iOS,1month_trial_old,1,10,18
2019-08-05,iOS,1month_trial_old,1,11,53
2019-08-05,iOS,1month_trial_old,1,12,7
2019-08-05,iOS,1month_trial_old,1,13,11
2019-08-05,iOS,1month_trial_old,1,14,8
2019-08-05,iOS,1month_trial_old,1,15,1
2019-08-05,iOS,1month_trial_old,1,16,1
2019-08-05,iOS,1month_trial_old,1,18,1
2019-08-06,iOS,1month_trial_old,1,1,6
2019-08-06,iOS,1month_trial_old,1,2,3
2019-08-06,iOS,1month_trial_old,1,3,3
2019-08-06,iOS,1month_trial_old,1,4,3
2019-08-06,iOS,1month_trial_old,1,5,2
2019-08-06,iOS,1month_trial_old,1,6,5
2019-08-06,iOS,1month_trial_old,1,7,5
2019-08-06,iOS,1month_trial_old,1,8,40
2019-08-06,iOS,1month_trial_old,1,9,24
2019-08-06,iOS,1month_trial_old,1,10,24
2019-08-06,iOS,1month_trial_old,1,11,83
2019-08-06,iOS,1month_trial_old,1,12,7
2019-08-06,iOS,1month_trial_old,1,13,7
2019-08-06,iOS,1month_trial_old,1,14,4
2019-08-06,iOS,1month_trial_old,1,15,3
2019-08-06,iOS,1month_trial_old,1,16,1
2019-08-06,iOS,1month_trial_old,1,18,2
2019-08-07,iOS,1month_trial_old,1,1,1
2019-08-07,iOS,1month_trial_old,1,2,1
2019-08-07,iOS,1month_trial_old,1,4,1
2019-08-07,iOS,1month_trial_old,1,5,2
2019-08-07,iOS,1month_trial_old,1,6,4
2019-08-07,iOS,1month_trial_old,1,7,2
2019-08-07,iOS,1month_trial_old,1,8,52
2019-08-07,iOS,1month_trial_old,1,9,20
2019-08-07,iOS,1month_trial_old,1,10,25
2019-08-07,iOS,1month_trial_old,1,11,33
2019-08-07,iOS,1month_trial_old,1,12,11
2019-08-07,iOS,1month_trial_old,1,13,11
2019-08-07,iOS,1month_trial_old,1,14,9
2019-08-07,iOS,1month_trial_old,1,15,7
2019-08-07,iOS,1month_trial_old,1,17,1
2019-08-07,iOS,1month_trial_old,1,18,1
2019-08-08,iOS,1month_trial_old,1,1,3
2019-08-08,iOS,1month_trial_old,1,2,1
2019-08-08,iOS,1month_trial_old,1,3,2
2019-08-08,iOS,1month_trial_old,1,5,2
2019-08-08,iOS,1month_trial_old,1,6,4
2019-08-08,iOS,1month_trial_old,1,7,3
2019-08-08,iOS,1month_trial_old,1,8,36
2019-08-08,iOS,1month_trial_old,1,9,38
2019-08-08,iOS,1month_trial_old,1,10,20
2019-08-08,iOS,1month_trial_old,1,11,19
2019-08-08,iOS,1month_trial_old,1,12,6
2019-08-08,iOS,1month_trial_old,1,13,7
2019-08-08,iOS,1month_trial_old,1,14,7
2019-08-08,iOS,1month_trial_old,1,15,2
2019-08-08,iOS,1month_trial_old,1,16,1
2019-08-09,iOS,1month_trial_old,1,1,5
2019-08-09,iOS,1month_trial_old,1,2,5
2019-08-09,iOS,1month_trial_old,1,3,3
2019-08-09,iOS,1month_trial_old,1,4,2
2019-08-09,iOS,1month_trial_old,1,5,3
2019-08-09,iOS,1month_trial_old,1,6,6
2019-08-09,iOS,1month_trial_old,1,7,6
2019-08-09,iOS,1month_trial_old,1,8,39
2019-08-09,iOS,1month_trial_old,1,9,44
2019-08-09,iOS,1month_trial_old,1,10,22
2019-08-09,iOS,1month_trial_old,1,11,17
2019-08-09,iOS,1month_trial_old,1,12,12
2019-08-09,iOS,1month_trial_old,1,13,11
2019-08-09,iOS,1month_trial_old,1,14,10
2019-08-09,iOS,1month_trial_old,1,15,4
2019-08-09,iOS,1month_trial_old,1,18,3
2019-08-10,iOS,1month_trial_old,1,2,1
2019-08-10,iOS,1month_trial_old,1,3,1
2019-08-10,iOS,1month_trial_old,1,4,2
2019-08-10,iOS,1month_trial_old,1,5,2
2019-08-10,iOS,1month_trial_old,1,6,6
2019-08-10,iOS,1month_trial_old,1,7,4
2019-08-10,iOS,1month_trial_old,1,8,39
2019-08-10,iOS,1month_trial_old,1,9,25
2019-08-10,iOS,1month_trial_old,1,10,29
2019-08-10,iOS,1month_trial_old,1,11,12
2019-08-10,iOS,1month_trial_old,1,12,10
2019-08-10,iOS,1month_trial_old,1,13,12
2019-08-10,iOS,1month_trial_old,1,14,5
2019-08-10,iOS,1month_trial_old,1,15,3
2019-08-10,iOS,1month_trial_old,1,17,1
2019-08-10,iOS,1month_trial_old,1,18,3
2019-08-11,iOS,1month_trial_old,1,1,2
2019-08-11,iOS,1month_trial_old,1,2,3
2019-08-11,iOS,1month_trial_old,1,3,4
2019-08-11,iOS,1month_trial_old,1,4,2
2019-08-11,iOS,1month_trial_old,1,5,1
2019-08-11,iOS,1month_trial_old,1,6,3
2019-08-11,iOS,1month_trial_old,1,8,40
2019-08-11,iOS,1month_trial_old,1,9,15
2019-08-11,iOS,1month_trial_old,1,10,37
2019-08-11,iOS,1month_trial_old,1,11,17
2019-08-11,iOS,1month_trial_old,1,12,7
2019-08-11,iOS,1month_trial_old,1,13,8
2019-08-11,iOS,1month_trial_old,1,14,12
2019-08-11,iOS,1month_trial_old,1,15,3
2019-08-11,iOS,1month_trial_old,1,17,2
2019-08-11,iOS,1month_trial_old,1,18,1
2019-08-12,iOS,1month_trial_old,1,1,5
2019-08-12,iOS,1month_trial_old,1,2,2
2019-08-12,iOS,1month_trial_old,1,3,1
2019-08-12,iOS,1month_trial_old,1,5,2
2019-08-12,iOS,1month_trial_old,1,6,2
2019-08-12,iOS,1month_trial_old,1,7,4
2019-08-12,iOS,1month_trial_old,1,8,41
2019-08-12,iOS,1month_trial_old,1,9,24
2019-08-12,iOS,1month_trial_old,1,10,33
2019-08-12,iOS,1month_trial_old,1,11,14
2019-08-12,iOS,1month_trial_old,1,12,10
2019-08-12,iOS,1month_trial_old,1,13,8
2019-08-12,iOS,1month_trial_old,1,14,8
2019-08-12,iOS,1month_trial_old,1,15,2
2019-08-12,iOS,1month_trial_old,1,18,2
2019-08-13,iOS,1month_trial_old,1,1,4
2019-08-13,iOS,1month_trial_old,1,2,2
2019-08-13,iOS,1month_trial_old,1,3,1
2019-08-13,iOS,1month_trial_old,1,4,1
2019-08-13,iOS,1month_trial_old,1,5,4
2019-08-13,iOS,1month_trial_old,1,6,4
2019-08-13,iOS,1month_trial_old,1,7,6
2019-08-13,iOS,1month_trial_old,1,8,54
2019-08-13,iOS,1month_trial_old,1,9,32
2019-08-13,iOS,1month_trial_old,1,10,18
2019-08-13,iOS,1month_trial_old,1,11,20
2019-08-13,iOS,1month_trial_old,1,12,8
2019-08-13,iOS,1month_trial_old,1,13,8
2019-08-13,iOS,1month_trial_old,1,14,8
2019-08-13,iOS,1month_trial_old,1,15,3
2019-08-13,iOS,1month_trial_old,1,18,1
2019-08-14,iOS,1month_trial_old,1,1,1
2019-08-14,iOS,1month_trial_old,1,2,5
2019-08-14,iOS,1month_trial_old,1,3,1
2019-08-14,iOS,1month_trial_old,1,4,3
2019-08-14,iOS,1month_trial_old,1,5,3
2019-08-14,iOS,1month_trial_old,1,6,3
2019-08-14,iOS,1month_trial_old,1,7,1
2019-08-14,iOS,1month_trial_old,1,8,31
2019-08-14,iOS,1month_trial_old,1,9,26
2019-08-14,iOS,1month_trial_old,1,10,19
2019-08-14,iOS,1month_trial_old,1,11,20
2019-08-14,iOS,1month_trial_old,1,12,6
2019-08-14,iOS,1month_trial_old,1,13,3
2019-08-14,iOS,1month_trial_old,1,14,9
2019-08-14,iOS,1month_trial_old,1,15,3
2019-08-14,iOS,1month_trial_old,1,17,3
2019-08-14,iOS,1month_trial_old,1,19,1
2019-08-15,iOS,1month_trial_old,1,2,2
2019-08-15,iOS,1month_trial_old,1,3,2
2019-08-15,iOS,1month_trial_old,1,4,3
2019-08-15,iOS,1month_trial_old,1,6,4
2019-08-15,iOS,1month_trial_old,1,7,5
2019-08-15,iOS,1month_trial_old,1,8,44
2019-08-15,iOS,1month_trial_old,1,9,34
2019-08-15,iOS,1month_trial_old,1,10,21
2019-08-15,iOS,1month_trial_old,1,11,28
2019-08-15,iOS,1month_trial_old,1,12,11
2019-08-15,iOS,1month_trial_old,1,13,9
2019-08-15,iOS,1month_trial_old,1,14,11
2019-08-15,iOS,1month_trial_old,1,15,6
2019-08-15,iOS,1month_trial_old,1,17,1
2019-08-15,iOS,1month_trial_old,1,18,1
2019-08-15,iOS,1month_trial_old,1,19,2
2019-08-16,iOS,1month_trial_old,1,1,2
2019-08-16,iOS,1month_trial_old,1,3,3
2019-08-16,iOS,1month_trial_old,1,4,2
2019-08-16,iOS,1month_trial_old,1,5,1
2019-08-16,iOS,1month_trial_old,1,6,3
2019-08-16,iOS,1month_trial_old,1,7,4
2019-08-16,iOS,1month_trial_old,1,8,39
2019-08-16,iOS,1month_trial_old,1,9,33
2019-08-16,iOS,1month_trial_old,1,10,24
2019-08-16,iOS,1month_trial_old,1,11,20
2019-08-16,iOS,1month_trial_old,1,12,4
2019-08-16,iOS,1month_trial_old,1,13,8
2019-08-16,iOS,1month_trial_old,1,14,6
2019-08-16,iOS,1month_trial_old,1,15,5
2019-08-16,iOS,1month_trial_old,1,18,2
2019-08-16,iOS,1month_trial_old,1,19,1
2019-08-17,iOS,1month_trial_old,1,1,4
2019-08-17,iOS,1month_trial_old,1,4,1
2019-08-17,iOS,1month_trial_old,1,6,5
2019-08-17,iOS,1month_trial_old,1,7,4
2019-08-17,iOS,1month_trial_old,1,8,26
2019-08-17,iOS,1month_trial_old,1,9,26
2019-08-17,iOS,1month_trial_old,1,10,31
2019-08-17,iOS,1month_trial_old,1,11,20
2019-08-17,iOS,1month_trial_old,1,12,6
2019-08-17,iOS,1month_trial_old,1,13,10
2019-08-17,iOS,1month_trial_old,1,14,10
2019-08-17,iOS,1month_trial_old,1,15,3
2019-08-17,iOS,1month_trial_old,1,16,1
2019-08-17,iOS,1month_trial_old,1,17,1
2019-08-17,iOS,1month_trial_old,1,18,3
2019-08-17,iOS,1month_trial_old,1,19,1
2019-08-18,iOS,1month_trial_old,1,1,1
2019-08-18,iOS,1month_trial_old,1,2,4
2019-08-18,iOS,1month_trial_old,1,3,1
2019-08-18,iOS,1month_trial_old,1,5,1
2019-08-18,iOS,1month_trial_old,1,6,2
2019-08-18,iOS,1month_trial_old,1,7,4
2019-08-18,iOS,1month_trial_old,1,8,22
2019-08-18,iOS,1month_trial_old,1,9,23
2019-08-18,iOS,1month_trial_old,1,10,29
2019-08-18,iOS,1month_trial_old,1,11,23
2019-08-18,iOS,1month_trial_old,1,12,7
2019-08-18,iOS,1month_trial_old,1,13,13
2019-08-18,iOS,1month_trial_old,1,14,8
2019-08-18,iOS,1month_trial_old,1,15,2
2019-08-18,iOS,1month_trial_old,1,16,1
2019-08-19,iOS,1month_trial_old,1,1,1
2019-08-19,iOS,1month_trial_old,1,2,3
2019-08-19,iOS,1month_trial_old,1,4,2
2019-08-19,iOS,1month_trial_old,1,5,2
2019-08-19,iOS,1month_trial_old,1,6,3
2019-08-19,iOS,1month_trial_old,1,7,5
2019-08-19,iOS,1month_trial_old,1,8,38
2019-08-19,iOS,1month_trial_old,1,9,18
2019-08-19,iOS,1month_trial_old,1,10,35
2019-08-19,iOS,1month_trial_old,1,11,35
2019-08-19,iOS,1month_trial_old,1,12,5
2019-08-19,iOS,1month_trial_old,1,13,13
2019-08-19,iOS,1month_trial_old,1,14,10
2019-08-19,iOS,1month_trial_old,1,15,7
2019-08-19,iOS,1month_trial_old,1,16,1
2019-08-19,iOS,1month_trial_old,1,19,2
2019-08-20,iOS,1month_trial_old,1,1,2
2019-08-20,iOS,1month_trial_old,1,2,4
2019-08-20,iOS,1month_trial_old,1,4,2
2019-08-20,iOS,1month_trial_old,1,5,1
2019-08-20,iOS,1month_trial_old,1,6,2
2019-08-20,iOS,1month_trial_old,1,7,8
2019-08-20,iOS,1month_trial_old,1,8,43
2019-08-20,iOS,1month_trial_old,1,9,27
2019-08-20,iOS,1month_trial_old,1,10,24
2019-08-20,iOS,1month_trial_old,1,11,27
2019-08-20,iOS,1month_trial_old,1,12,10
2019-08-20,iOS,1month_trial_old,1,13,9
2019-08-20,iOS,1month_trial_old,1,14,9
2019-08-20,iOS,1month_trial_old,1,15,6
2019-08-20,iOS,1month_trial_old,1,19,2
2019-08-21,iOS,1month_trial_old,1,1,3
2019-08-21,iOS,1month_trial_old,1,2,3
2019-08-21,iOS,1month_trial_old,1,5,1
2019-08-21,iOS,1month_trial_old,1,7,2
2019-08-21,iOS,1month_trial_old,1,8,25
2019-08-21,iOS,1month_trial_old,1,9,30
2019-08-21,iOS,1month_trial_old,1,10,19
2019-08-21,iOS,1month_trial_old,1,11,42
2019-08-21,iOS,1month_trial_old,1,12,13
2019-08-21,iOS,1month_trial_old,1,13,8
2019-08-21,iOS,1month_trial_old,1,14,7
2019-08-21,iOS,1month_trial_old,1,15,4
2019-08-21,iOS,1month_trial_old,1,16,1
2019-08-21,iOS,1month_trial_old,1,19,2
2019-08-22,iOS,1month_trial_old,1,1,3
2019-08-22,iOS,1month_trial_old,1,2,2
2019-08-22,iOS,1month_trial_old,1,3,3
2019-08-22,iOS,1month_trial_old,1,4,1
2019-08-22,iOS,1month_trial_old,1,5,3
2019-08-22,iOS,1month_trial_old,1,6,2
2019-08-22,iOS,1month_trial_old,1,7,6
2019-08-22,iOS,1month_trial_old,1,8,26
2019-08-22,iOS,1month_trial_old,1,9,43
2019-08-22,iOS,1month_trial_old,1,10,27
2019-08-22,iOS,1month_trial_old,1,11,36
2019-08-22,iOS,1month_trial_old,1,12,17
2019-08-22,iOS,1month_trial_old,1,13,7
2019-08-22,iOS,1month_trial_old,1,14,9
2019-08-22,iOS,1month_trial_old,1,15,7
2019-08-22,iOS,1month_trial_old,1,16,1
2019-08-22,iOS,1month_trial_old,1,18,1
2019-08-22,iOS,1month_trial_old,1,19,4
2019-08-23,iOS,1month_trial_old,1,2,2
2019-08-23,iOS,1month_trial_old,1,3,4
2019-08-23,iOS,1month_trial_old,1,4,1
2019-08-23,iOS,1month_trial_old,1,5,2
2019-08-23,iOS,1month_trial_old,1,6,1
2019-08-23,iOS,1month_trial_old,1,7,6
2019-08-23,iOS,1month_trial_old,1,8,14
2019-08-23,iOS,1month_trial_old,1,9,39
2019-08-23,iOS,1month_trial_old,1,10,16
2019-08-23,iOS,1month_trial_old,1,11,30
2019-08-23,iOS,1month_trial_old,1,12,19
2019-08-23,iOS,1month_trial_old,1,13,7
2019-08-23,iOS,1month_trial_old,1,14,10
2019-08-23,iOS,1month_trial_old,1,15,6
2019-08-23,iOS,1month_trial_old,1,16,1
2019-08-23,iOS,1month_trial_old,1,17,1
2019-08-23,iOS,1month_trial_old,1,19,1
2019-08-24,iOS,1month_trial_old,1,2,3
2019-08-24,iOS,1month_trial_old,1,3,1
2019-08-24,iOS,1month_trial_old,1,4,3
2019-08-24,iOS,1month_trial_old,1,5,4
2019-08-24,iOS,1month_trial_old,1,6,3
2019-08-24,iOS,1month_trial_old,1,7,3
2019-08-24,iOS,1month_trial_old,1,8,10
2019-08-24,iOS,1month_trial_old,1,9,32
2019-08-24,iOS,1month_trial_old,1,10,20
2019-08-24,iOS,1month_trial_old,1,11,31
2019-08-24,iOS,1month_trial_old,1,12,12
2019-08-24,iOS,1month_trial_old,1,13,12
2019-08-24,iOS,1month_trial_old,1,14,8
2019-08-24,iOS,1month_trial_old,1,15,6
2019-08-24,iOS,1month_trial_old,1,16,1
2019-08-24,iOS,1month_trial_old,1,18,2
2019-08-25,iOS,1month_trial_old,1,3,2
2019-08-25,iOS,1month_trial_old,1,4,3
2019-08-25,iOS,1month_trial_old,1,6,2
2019-08-25,iOS,1month_trial_old,1,7,4
2019-08-25,iOS,1month_trial_old,1,8,17
2019-08-25,iOS,1month_trial_old,1,9,35
2019-08-25,iOS,1month_trial_old,1,10,23
2019-08-25,iOS,1month_trial_old,1,11,19
2019-08-25,iOS,1month_trial_old,1,12,12
2019-08-25,iOS,1month_trial_old,1,13,10
2019-08-25,iOS,1month_trial_old,1,14,4
2019-08-25,iOS,1month_trial_old,1,15,7
2019-08-25,iOS,1month_trial_old,1,16,1
2019-08-25,iOS,1month_trial_old,1,19,3
2019-08-26,iOS,1month_trial_old,1,1,3
2019-08-26,iOS,1month_trial_old,1,2,2
2019-08-26,iOS,1month_trial_old,1,4,2
2019-08-26,iOS,1month_trial_old,1,5,4
2019-08-26,iOS,1month_trial_old,1,6,4
2019-08-26,iOS,1month_trial_old,1,7,4
2019-08-26,iOS,1month_trial_old,1,8,18
2019-08-26,iOS,1month_trial_old,1,9,38
2019-08-26,iOS,1month_trial_old,1,10,13
2019-08-26,iOS,1month_trial_old,1,11,16
2019-08-26,iOS,1month_trial_old,1,12,18
2019-08-26,iOS,1month_trial_old,1,13,5
2019-08-26,iOS,1month_trial_old,1,14,9
2019-08-26,iOS,1month_trial_old,1,15,5
2019-08-27,iOS,1month_trial_old,1,2,5
2019-08-27,iOS,1month_trial_old,1,4,2
2019-08-27,iOS,1month_trial_old,1,5,1
2019-08-27,iOS,1month_trial_old,1,6,1
2019-08-27,iOS,1month_trial_old,1,7,2
2019-08-27,iOS,1month_trial_old,1,8,7
2019-08-27,iOS,1month_trial_old,1,9,29
2019-08-27,iOS,1month_trial_old,1,10,29
2019-08-27,iOS,1month_trial_old,1,11,34
2019-08-27,iOS,1month_trial_old,1,12,14
2019-08-27,iOS,1month_trial_old,1,13,7
2019-08-27,iOS,1month_trial_old,1,14,5
2019-08-27,iOS,1month_trial_old,1,15,9
2019-08-27,iOS,1month_trial_old,1,17,1
2019-08-27,iOS,1month_trial_old,1,19,2
2019-08-28,iOS,1month_trial_old,1,1,2
2019-08-28,iOS,1month_trial_old,1,2,1
2019-08-28,iOS,1month_trial_old,1,4,3
2019-08-28,iOS,1month_trial_old,1,5,2
2019-08-28,iOS,1month_trial_old,1,6,1
2019-08-28,iOS,1month_trial_old,1,7,2
2019-08-28,iOS,1month_trial_old,1,8,14
2019-08-28,iOS,1month_trial_old,1,9,127
2019-08-28,iOS,1month_trial_old,1,10,81
2019-08-28,iOS,1month_trial_old,1,11,79
2019-08-28,iOS,1month_trial_old,1,12,18
2019-08-28,iOS,1month_trial_old,1,13,17
2019-08-28,iOS,1month_trial_old,1,14,27
2019-08-28,iOS,1month_trial_old,1,15,16
2019-08-28,iOS,1month_trial_old,1,16,1
2019-08-28,iOS,1month_trial_old,1,17,2
2019-08-28,iOS,1month_trial_old,1,19,1
2019-08-29,iOS,1month_trial_old,1,1,4
2019-08-29,iOS,1month_trial_old,1,2,1
2019-08-29,iOS,1month_trial_old,1,3,2
2019-08-29,iOS,1month_trial_old,1,4,1
2019-08-29,iOS,1month_trial_old,1,6,3
2019-08-29,iOS,1month_trial_old,1,8,6
2019-08-29,iOS,1month_trial_old,1,9,60
2019-08-29,iOS,1month_trial_old,1,10,31
2019-08-29,iOS,1month_trial_old,1,11,33
2019-08-29,iOS,1month_trial_old,1,12,17
2019-08-29,iOS,1month_trial_old,1,13,10
2019-08-29,iOS,1month_trial_old,1,14,7
2019-08-29,iOS,1month_trial_old,1,15,6
2019-08-29,iOS,1month_trial_old,1,17,2
2019-08-30,iOS,1month_trial_old,1,1,1
2019-08-30,iOS,1month_trial_old,1,2,2
2019-08-30,iOS,1month_trial_old,1,3,2
2019-08-30,iOS,1month_trial_old,1,4,3
2019-08-30,iOS,1month_trial_old,1,5,1
2019-08-30,iOS,1month_trial_old,1,6,3
2019-08-30,iOS,1month_trial_old,1,7,1
2019-08-30,iOS,1month_trial_old,1,8,6
2019-08-30,iOS,1month_trial_old,1,9,5
2019-08-30,iOS,1month_trial_old,1,10,3
2019-08-30,iOS,1month_trial_old,1,11,10
